num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,53,4,11,Fri,DMKSYD,Australia,1,0,1,8.58,0
3,Internet,RoundTrip,61,4,7,Fri,DMKSYD,Thailand,1,1,1,8.58,0
3,Internet,RoundTrip,8,4,11,Sun,DMKSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,17,4,4,Mon,DMKSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,3,4,2,Mon,DMKSYD,Israel,0,0,0,8.58,0
1,Internet,RoundTrip,17,4,11,Mon,DMKSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,135,4,15,Tue,DMKSYD,South Korea,0,1,1,8.58,0
1,Internet,RoundTrip,23,4,17,Mon,DMKSYD,Australia,0,1,1,8.58,0
1,Internet,RoundTrip,2,4,14,Tue,DMKSYD,Thailand,1,0,0,8.58,0
1,Internet,RoundTrip,52,4,23,Sun,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,95,4,23,Mon,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,71,4,21,Fri,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,28,4,13,Fri,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,11,4,10,Fri,DMKSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,48,4,3,Sun,DMKSYD,United States,0,0,0,8.58,0
1,Internet,RoundTrip,21,4,5,Thu,DMKSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,39,4,15,Wed,DMKSYD,Thailand,0,0,1,8.58,0
1,Mobile,RoundTrip,24,4,1,Sat,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,21,4,8,Wed,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,50,4,10,Fri,DMKSYD,Thailand,0,0,0,8.58,0
1,Internet,RoundTrip,4,4,7,Sat,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,7,4,8,Wed,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,49,4,13,Wed,DMKSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,36,4,21,Wed,DMKTPE,Finland,0,0,0,4.67,0
2,Internet,RoundTrip,185,4,0,Mon,DMKTPE,Taiwan,1,1,0,4.67,0
1,Mobile,RoundTrip,39,4,6,Tue,DMKTPE,Thailand,0,0,0,4.67,0
2,Internet,RoundTrip,95,4,10,Mon,DMKTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,26,4,9,Tue,DMKTPE,Malaysia,1,0,0,4.67,0
2,Internet,RoundTrip,69,4,9,Thu,DMKTPE,Thailand,1,0,0,4.67,0
1,Mobile,RoundTrip,123,4,15,Mon,DMKTPE,Thailand,0,0,0,4.67,0
1,Mobile,RoundTrip,124,4,15,Fri,DMKTPE,Thailand,1,0,1,4.67,0
1,Internet,RoundTrip,41,4,12,Sun,DMKTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,105,4,2,Tue,DMKTPE,Taiwan,1,0,0,4.67,0
1,Mobile,RoundTrip,171,4,8,Sun,DMKTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,15,4,11,Fri,DMKTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,21,4,8,Thu,DMKTPE,Thailand,1,0,0,4.67,0
1,Mobile,RoundTrip,66,4,9,Mon,DMKTPE,Sweden,0,0,0,4.67,0
1,Internet,RoundTrip,37,4,4,Wed,DMKTPE,Thailand,1,1,1,4.67,0
1,Internet,RoundTrip,2,4,9,Sun,DMKTPE,Thailand,0,0,0,4.67,0
1,Internet,RoundTrip,13,4,8,Fri,DMKTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,45,4,16,Fri,DMKTPE,Thailand,1,1,0,4.67,0
1,Internet,RoundTrip,22,4,14,Wed,DMKTPE,Thailand,0,0,0,4.67,0
2,Internet,RoundTrip,48,4,6,Tue,DPSHGH,China,1,0,0,5.07,0
2,Internet,RoundTrip,67,4,14,Mon,DPSHGH,China,1,0,0,5.07,0
3,Internet,RoundTrip,228,4,0,Mon,DPSHGH,China,0,0,0,5.07,0
1,Internet,RoundTrip,108,4,6,Mon,DPSHND,Japan,0,0,0,7.57,0
2,Mobile,RoundTrip,155,4,13,Thu,DPSHND,Japan,0,0,0,7.57,0
2,Mobile,RoundTrip,38,4,3,Mon,DPSHND,Japan,1,0,0,7.57,0
3,Internet,RoundTrip,37,4,13,Fri,DPSHND,Japan,0,0,0,7.57,0
3,Internet,RoundTrip,15,4,8,Wed,DPSHND,Japan,0,0,0,7.57,0
2,Mobile,RoundTrip,69,4,0,Thu,DPSHND,Japan,1,0,1,7.57,0
1,Internet,RoundTrip,13,4,3,Thu,DPSHND,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,78,4,13,Tue,DPSHND,Japan,1,0,0,7.57,0
2,Internet,RoundTrip,40,4,7,Tue,DPSHND,Japan,1,0,0,7.57,0
2,Internet,RoundTrip,16,4,0,Thu,DPSHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,27,4,19,Sun,DPSHND,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,74,4,5,Thu,DPSHND,Japan,0,0,1,7.57,0
1,Internet,RoundTrip,163,4,14,Thu,DPSHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,75,4,10,Mon,DPSHND,Japan,0,1,1,7.57,0
2,Internet,RoundTrip,137,4,15,Thu,DPSHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,33,4,1,Mon,DPSHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,57,4,14,Thu,DPSHND,Indonesia,0,0,1,7.57,0
2,Internet,RoundTrip,49,4,7,Wed,DPSHND,Japan,0,0,0,7.57,0
1,Mobile,RoundTrip,67,4,3,Sun,DPSHND,Japan,1,0,0,7.57,0
2,Internet,RoundTrip,102,4,15,Wed,DPSHND,Japan,1,1,1,7.57,0
2,Internet,RoundTrip,55,4,13,Mon,DPSHND,Japan,1,1,0,7.57,0
2,Internet,RoundTrip,36,4,1,Sun,DPSHND,Japan,0,0,1,7.57,0
1,Mobile,RoundTrip,5,4,12,Thu,DPSHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,94,4,5,Sun,DPSHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,34,4,9,Sat,DPSHND,Japan,0,0,1,7.57,0
1,Mobile,RoundTrip,95,4,6,Sat,DPSHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,67,4,13,Thu,DPSHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,32,4,13,Sun,DPSHND,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,188,4,15,Fri,DPSHND,Japan,0,1,0,7.57,0
1,Internet,RoundTrip,49,4,13,Thu,DPSHND,Japan,0,0,0,7.57,0
1,Mobile,RoundTrip,72,4,7,Fri,DPSHND,Japan,1,0,1,7.57,0
3,Internet,RoundTrip,54,4,5,Sun,DPSHND,Indonesia,1,0,1,7.57,0
1,Internet,RoundTrip,75,4,1,Wed,DPSHND,Japan,0,0,0,7.57,0
1,Internet,OneWay,130,4,16,Tue,DPSHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,44,4,2,Wed,DPSHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,158,4,17,Sun,DPSHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,204,4,13,Sun,DPSHND,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,53,4,15,Fri,DPSHND,Germany,0,0,1,7.57,0
1,Internet,RoundTrip,86,4,8,Sat,DPSHND,Japan,1,1,1,7.57,0
1,Mobile,RoundTrip,60,4,7,Sat,DPSHND,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,91,4,23,Sun,DPSHND,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,55,4,6,Thu,DPSHND,Japan,0,1,1,7.57,0
1,Internet,RoundTrip,63,4,9,Sun,DPSHND,Indonesia,1,0,0,7.57,0
1,Mobile,RoundTrip,14,4,7,Sun,DPSHND,Japan,1,0,0,7.57,0
2,Internet,RoundTrip,86,4,1,Sat,DPSHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,68,4,2,Mon,DPSHND,Japan,1,1,0,7.57,0
2,Internet,RoundTrip,33,4,15,Mon,DPSHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,89,4,14,Fri,DPSHND,Japan,1,1,1,7.57,0
2,Internet,RoundTrip,50,4,7,Wed,DPSHND,Japan,1,0,1,7.57,0
1,Internet,RoundTrip,97,4,12,Thu,DPSHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,94,4,17,Sat,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,124,4,14,Sat,DPSICN,South Korea,0,1,1,6.62,0
2,Internet,RoundTrip,83,4,11,Thu,DPSICN,Indonesia,0,0,0,6.62,0
1,Internet,RoundTrip,183,4,4,Mon,DPSICN,South Korea,1,1,1,6.62,0
1,Internet,RoundTrip,150,4,12,Tue,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,166,4,18,Sat,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,220,4,13,Mon,DPSICN,South Korea,1,0,0,6.62,0
2,Mobile,RoundTrip,52,4,4,Mon,DPSICN,South Korea,0,0,1,6.62,0
2,Internet,RoundTrip,25,4,2,Fri,DPSICN,South Korea,0,0,1,6.62,0
1,Mobile,RoundTrip,57,4,3,Wed,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,17,4,18,Sat,DPSICN,Japan,1,0,1,6.62,0
1,Internet,RoundTrip,102,4,14,Thu,DPSICN,Indonesia,0,0,1,6.62,0
1,Internet,RoundTrip,87,4,4,Mon,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,87,4,3,Mon,DPSICN,South Korea,1,0,0,6.62,0
1,Mobile,RoundTrip,32,4,13,Fri,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,54,4,2,Wed,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,211,4,7,Mon,DPSICN,South Korea,1,0,0,6.62,0
3,Internet,RoundTrip,195,4,7,Sat,DPSICN,South Korea,1,0,1,6.62,0
3,Internet,RoundTrip,152,4,16,Thu,DPSICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,194,4,1,Mon,DPSICN,South Korea,1,1,1,6.62,0
1,Internet,RoundTrip,6,4,6,Thu,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,137,4,15,Sun,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,73,4,9,Thu,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,108,4,15,Tue,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,32,4,6,Tue,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,106,4,15,Sun,DPSICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,86,4,12,Wed,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,10,4,9,Wed,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,34,4,4,Tue,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,138,4,2,Sat,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,36,4,13,Sun,DPSICN,South Korea,1,1,0,6.62,0
1,Internet,RoundTrip,6,4,7,Tue,DPSICN,South Korea,0,0,0,6.62,0
3,Internet,RoundTrip,6,4,8,Mon,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,76,4,2,Wed,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,25,4,3,Wed,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,101,4,14,Thu,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,208,4,10,Tue,DPSICN,South Korea,0,1,0,6.62,0
1,Internet,RoundTrip,86,4,13,Mon,DPSICN,South Korea,1,0,1,6.62,0
3,Mobile,RoundTrip,158,4,22,Fri,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,35,4,10,Tue,DPSICN,South Korea,1,1,1,6.62,0
1,Internet,RoundTrip,13,4,15,Wed,DPSICN,South Korea,0,0,1,6.62,0
2,Internet,RoundTrip,112,4,8,Sat,DPSICN,South Korea,0,0,1,6.62,0
3,Internet,RoundTrip,170,4,23,Sun,DPSICN,South Korea,1,1,1,6.62,0
1,Internet,RoundTrip,47,4,15,Sat,DPSICN,South Korea,1,0,0,6.62,0
1,Mobile,RoundTrip,75,4,13,Sun,DPSICN,South Korea,0,1,0,6.62,0
2,Mobile,RoundTrip,161,4,1,Wed,DPSICN,South Korea,0,0,1,6.62,0
3,Mobile,RoundTrip,211,4,0,Tue,DPSICN,South Korea,1,0,1,6.62,0
1,Mobile,RoundTrip,111,4,15,Sat,DPSICN,South Korea,1,0,1,6.62,0
2,Mobile,RoundTrip,141,4,4,Sat,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,163,4,14,Sun,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,24,4,13,Wed,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,95,4,7,Thu,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,25,4,3,Thu,DPSICN,South Korea,0,1,0,6.62,0
2,Internet,RoundTrip,169,4,1,Sun,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,185,4,4,Thu,DPSICN,South Korea,1,0,0,6.62,0
3,Mobile,RoundTrip,155,4,13,Tue,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,81,4,10,Sat,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,99,4,18,Wed,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,45,4,14,Mon,DPSICN,South Korea,0,1,0,6.62,0
1,Internet,RoundTrip,6,4,16,Wed,DPSICN,South Korea,1,0,1,6.62,0
1,Mobile,RoundTrip,97,4,14,Wed,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,75,4,15,Mon,DPSICN,Japan,0,0,0,6.62,0
2,Internet,RoundTrip,102,4,17,Mon,DPSICN,South Korea,0,0,0,6.62,0
3,Internet,RoundTrip,33,4,13,Mon,DPSICN,United States,1,1,0,6.62,0
2,Internet,RoundTrip,38,4,3,Tue,DPSICN,United States,0,0,0,6.62,0
1,Internet,RoundTrip,155,4,5,Wed,DPSICN,South Korea,0,0,0,6.62,0
3,Internet,RoundTrip,159,4,2,Sat,DPSICN,Malaysia,0,1,1,6.62,0
1,Mobile,RoundTrip,61,4,14,Wed,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,62,4,11,Tue,DPSICN,United States,1,1,1,6.62,0
1,Internet,RoundTrip,44,4,17,Sat,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,33,4,5,Mon,DPSICN,New Zealand,0,0,0,6.62,0
1,Mobile,RoundTrip,186,4,3,Sun,DPSICN,South Korea,0,0,0,6.62,0
2,Mobile,RoundTrip,48,4,14,Wed,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,63,4,16,Fri,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,6,4,10,Wed,DPSICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,7,4,10,Mon,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,83,4,3,Tue,DPSICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,170,4,1,Fri,DPSICN,South Korea,1,1,0,6.62,0
2,Internet,RoundTrip,37,4,17,Mon,DPSICN,South Korea,1,1,0,6.62,0
1,Internet,RoundTrip,16,4,6,Tue,DPSICN,Indonesia,1,1,1,6.62,0
1,Internet,RoundTrip,49,4,3,Tue,DPSICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,19,4,13,Mon,DPSICN,South Korea,0,1,0,6.62,0
2,Internet,RoundTrip,150,4,3,Mon,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,17,4,7,Tue,DPSICN,Indonesia,0,1,0,6.62,0
1,Internet,RoundTrip,21,4,6,Tue,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,121,4,6,Tue,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,29,4,5,Fri,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,63,4,13,Tue,DPSICN,South Korea,1,1,0,6.62,0
1,Internet,RoundTrip,159,4,2,Sat,DPSICN,Malaysia,1,1,1,6.62,0
2,Internet,RoundTrip,74,4,11,Wed,DPSICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,148,4,13,Sun,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,150,4,5,Tue,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,29,4,6,Sat,DPSICN,South Korea,0,1,0,6.62,0
1,Internet,RoundTrip,32,4,5,Tue,DPSICN,South Korea,0,0,0,6.62,0
2,Mobile,RoundTrip,41,4,13,Fri,DPSICN,South Korea,1,1,0,6.62,0
2,Internet,RoundTrip,53,4,14,Wed,DPSICN,South Korea,1,1,1,6.62,0
1,Internet,RoundTrip,187,4,15,Tue,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,21,4,11,Tue,DPSICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,14,4,4,Mon,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,49,4,23,Fri,DPSICN,Canada,0,0,0,6.62,0
2,Internet,RoundTrip,98,4,11,Mon,DPSICN,South Korea,0,0,0,6.62,0
1,Mobile,RoundTrip,21,4,14,Wed,DPSKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,79,4,8,Thu,DPSKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,130,4,15,Wed,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,44,4,12,Thu,DPSKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,50,4,14,Mon,DPSKIX,Japan,1,1,0,7.0,0
2,Internet,RoundTrip,43,4,16,Fri,DPSKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,40,4,1,Fri,DPSKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,243,4,11,Wed,DPSKIX,Indonesia,1,0,0,7.0,0
1,Internet,RoundTrip,76,4,23,Sun,DPSKIX,Japan,0,0,0,7.0,0
2,Mobile,RoundTrip,148,4,1,Sun,DPSKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,81,4,16,Sun,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,28,4,12,Sat,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,92,4,3,Fri,DPSKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,1,4,12,Mon,DPSKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,189,4,14,Sun,DPSKIX,Japan,1,1,1,7.0,0
2,Internet,RoundTrip,20,4,5,Sun,DPSKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,235,4,12,Tue,DPSKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,97,4,13,Thu,DPSKIX,Japan,1,0,0,7.0,0
3,Internet,RoundTrip,78,4,18,Tue,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,28,4,3,Fri,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,72,4,1,Sat,DPSKIX,Japan,1,1,0,7.0,0
2,Mobile,RoundTrip,100,4,14,Sun,DPSKIX,Japan,1,0,1,7.0,0
2,Mobile,RoundTrip,86,4,2,Thu,DPSKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,30,4,13,Fri,DPSKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,37,4,14,Sun,DPSKIX,Japan,1,1,1,7.0,0
2,Mobile,RoundTrip,125,4,0,Fri,DPSKIX,Japan,0,1,0,7.0,0
1,Internet,RoundTrip,81,4,13,Mon,DPSKIX,Japan,1,1,1,7.0,0
2,Internet,RoundTrip,40,4,8,Fri,DPSKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,2,4,15,Tue,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,36,4,8,Sun,DPSKIX,Japan,0,1,0,7.0,0
2,Internet,RoundTrip,79,4,12,Fri,DPSKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,16,4,3,Sun,DPSKIX,Japan,1,1,0,7.0,0
2,Internet,RoundTrip,31,4,10,Mon,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,18,4,7,Sat,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,131,4,12,Wed,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,236,4,0,Mon,DPSKIX,Japan,0,1,0,7.0,0
1,Internet,RoundTrip,5,4,9,Mon,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,85,4,14,Tue,DPSKIX,Japan,1,1,1,7.0,0
2,Internet,RoundTrip,70,4,13,Mon,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,87,4,14,Wed,DPSKIX,Japan,0,0,1,7.0,0
3,Internet,RoundTrip,37,4,15,Sun,DPSKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,239,4,12,Mon,DPSKIX,Japan,1,0,1,7.0,0
2,Mobile,RoundTrip,43,4,12,Tue,DPSKIX,Japan,0,1,0,7.0,0
1,Mobile,RoundTrip,53,4,14,Fri,DPSKIX,Indonesia,1,0,1,7.0,0
2,Internet,RoundTrip,14,4,17,Tue,DPSKIX,Japan,1,1,1,7.0,0
2,Mobile,RoundTrip,40,4,6,Fri,DPSKIX,Japan,0,0,1,7.0,0
3,Internet,RoundTrip,198,4,14,Sun,DPSKIX,Japan,1,0,0,7.0,0
1,Mobile,RoundTrip,110,4,3,Fri,DPSKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,94,4,4,Fri,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,240,4,17,Sun,DPSKIX,Japan,0,0,1,7.0,0
1,Internet,RoundTrip,26,4,11,Mon,DPSKIX,Japan,1,0,0,7.0,0
1,Mobile,RoundTrip,25,4,22,Tue,DPSKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,62,4,12,Thu,DPSKIX,Japan,1,0,0,7.0,0
2,Mobile,RoundTrip,65,4,14,Thu,DPSKIX,Japan,1,0,0,7.0,0
1,Mobile,RoundTrip,72,4,15,Mon,DPSKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,37,4,17,Sun,DPSKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,105,4,17,Thu,DPSKIX,Australia,1,0,1,7.0,0
1,Internet,RoundTrip,26,4,13,Mon,DPSKIX,Japan,0,1,0,7.0,0
1,Internet,RoundTrip,92,4,12,Fri,DPSKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,235,4,14,Mon,DPSKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,176,4,6,Sat,DPSKIX,China,1,0,0,7.0,0
2,Internet,RoundTrip,25,4,17,Sun,DPSKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,19,4,18,Tue,DPSKTM,United States,0,0,0,4.75,0
1,Internet,RoundTrip,12,4,12,Mon,DPSMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,42,4,9,Sun,DPSMEL,Hong Kong,1,0,0,8.83,0
2,Mobile,RoundTrip,11,4,0,Tue,DPSMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,68,4,12,Sat,DPSMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,46,4,13,Fri,DPSMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,82,4,23,Fri,DPSOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,17,4,5,Sun,DPSOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,47,4,8,Mon,DPSPEK,China,1,1,1,6.42,0
1,Internet,RoundTrip,89,4,9,Fri,DPSPEK,China,0,1,1,6.42,0
2,Internet,RoundTrip,55,4,12,Thu,DPSPEK,China,0,1,1,6.42,0
1,Internet,RoundTrip,1,4,8,Thu,DPSPEK,United Kingdom,1,1,0,6.42,0
2,Internet,RoundTrip,92,4,14,Mon,DPSPEK,(not set),0,0,0,6.42,0
2,Internet,RoundTrip,19,4,13,Sun,DPSPEK,China,1,0,0,6.42,0
1,Internet,RoundTrip,24,4,13,Sat,DPSPEK,China,0,0,0,6.42,0
1,Internet,RoundTrip,114,4,2,Sat,DPSPEK,China,0,0,0,6.42,0
1,Internet,RoundTrip,6,4,3,Fri,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,89,4,10,Fri,DPSPEK,China,0,1,1,6.42,0
2,Internet,RoundTrip,82,4,2,Sun,DPSPEK,China,1,0,1,6.42,0
2,Internet,RoundTrip,92,4,12,Thu,DPSPEK,China,1,0,0,6.42,0
2,Internet,RoundTrip,52,4,14,Mon,DPSPEK,China,1,1,0,6.42,0
1,Internet,RoundTrip,49,4,8,Wed,DPSPEK,China,0,1,1,6.42,0
2,Internet,RoundTrip,23,4,6,Fri,DPSPEK,South Korea,1,0,0,6.42,0
1,Internet,RoundTrip,10,4,21,Fri,DPSPEK,United States,0,1,1,6.42,0
1,Internet,RoundTrip,70,4,5,Fri,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,141,4,3,Thu,DPSPEK,Germany,1,0,1,6.42,0
1,Internet,RoundTrip,237,4,13,Thu,DPSPEK,China,0,0,0,6.42,0
1,Mobile,RoundTrip,47,4,8,Sun,DPSPEK,Hong Kong,0,0,0,6.42,0
1,Mobile,RoundTrip,37,4,3,Fri,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,127,4,10,Mon,DPSPEK,China,0,0,0,6.42,0
1,Internet,RoundTrip,47,4,5,Fri,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,48,4,12,Thu,DPSPUS,South Korea,0,1,1,6.33,0
1,Internet,RoundTrip,131,4,6,Fri,DPSPUS,South Korea,1,1,1,6.33,0
2,Internet,RoundTrip,143,4,2,Tue,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,243,4,12,Sun,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,156,4,2,Mon,DPSPUS,South Korea,1,1,1,6.33,0
1,Internet,RoundTrip,12,4,12,Tue,DPSPUS,Australia,0,1,0,6.33,0
2,Internet,RoundTrip,74,4,14,Wed,DPSPUS,South Korea,0,0,0,6.33,0
2,Internet,RoundTrip,156,4,2,Mon,DPSPUS,South Korea,0,1,1,6.33,0
2,Internet,RoundTrip,204,4,7,Tue,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,46,4,6,Mon,DPSPUS,South Korea,0,0,1,6.33,0
2,Mobile,RoundTrip,104,4,17,Thu,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,199,4,14,Tue,DPSPUS,South Korea,1,0,1,6.33,0
